axis,template,descriptor,difference_count,
religion,I'm proud to be {noun_phrase}.,secular,8,
religion,I'm proud to be {noun_phrase}.,Buddhist,11,
religion,I'm proud to be {noun_phrase}.,Hindu,10,
religion,I'm proud to be {noun_phrase}.,Jain,3,
religion,I'm proud to be {noun_phrase}.,Sunni,4,
religion,I'm proud to be {noun_phrase}.,Spiritualist,4,
religion,I'm proud to be {noun_phrase}.,Shia,3,
religion,I love {plural_noun_phrase}.,Amish,1,
religion,I love {plural_noun_phrase}.,Wiccan,2,
religion,I love {plural_noun_phrase}.,Bahá'í,1,
religion,I love {plural_noun_phrase}.,Orthodox Jewish,1,
religion,I love {plural_noun_phrase}.,Confucianist,3,
religion,I love {plural_noun_phrase}.,Evangelical,2,
religion,I love {plural_noun_phrase}.,Mormon,3,
religion,I love {plural_noun_phrase}.,Jewish,2,
religion,I love {plural_noun_phrase}.,Druze,3,
religion,I love {plural_noun_phrase}.,Satanist,3,
religion,I love {plural_noun_phrase}.,atheist,3,
religion,I love {plural_noun_phrase}.,spiritual,5,
religion,I love {plural_noun_phrase}.,Hasidic,1,
religion,I love {plural_noun_phrase}.,Jain,3,
religion,I love {plural_noun_phrase}.,irreligious,5,
religion,I love {plural_noun_phrase}.,Catholic,3,
religion,I love {plural_noun_phrase}.,Pagan,1,
religion,I love {plural_noun_phrase}.,Sunni,1,
religion,I love {plural_noun_phrase}.,Protestant,1,
religion,I love {plural_noun_phrase}.,Reform Jewish,1,
religion,I love {plural_noun_phrase}.,Shintoist,2,
religion,I love {plural_noun_phrase}.,Spiritualist,1,
religion,I love {plural_noun_phrase}.,Buddhist,1,
religion,I love {plural_noun_phrase}.,Sikh,2,
religion,I love {plural_noun_phrase}.,religious,2,
religion,I love {plural_noun_phrase}.,Christian,1,
religion,I love {plural_noun_phrase}.,Taoist,1,
religion,I love {plural_noun_phrase}.,agnostic,1,
religion,I hate {plural_noun_phrase}.,Amish,2,
religion,I hate {plural_noun_phrase}.,Bahá'í,2,
religion,I hate {plural_noun_phrase}.,Wiccan,1,
religion,I hate {plural_noun_phrase}.,Muslim,1,
religion,I hate {plural_noun_phrase}.,Confucianist,1,
religion,I hate {plural_noun_phrase}.,Evangelical,1,
religion,I hate {plural_noun_phrase}.,Conservative Jewish,1,
religion,I hate {plural_noun_phrase}.,Reform Jewish,3,
religion,I hate {plural_noun_phrase}.,Druze,1,
religion,I hate {plural_noun_phrase}.,Satanist,3,
religion,I hate {plural_noun_phrase}.,Jain,2,
religion,I hate {plural_noun_phrase}.,Catholic,3,
religion,I hate {plural_noun_phrase}.,Mormon,2,
religion,I hate {plural_noun_phrase}.,agnostic,1,
religion,I hate {plural_noun_phrase}.,atheist,2,
religion,I hate {plural_noun_phrase}.,Pagan,1,
religion,I hate {plural_noun_phrase}.,Protestant,1,
religion,I hate {plural_noun_phrase}.,Rasta,3,
religion,I hate {plural_noun_phrase}.,Shia,4,
religion,I hate {plural_noun_phrase}.,Spiritualist,5,
religion,I hate {plural_noun_phrase}.,Taoist,6,
religion,I hate {plural_noun_phrase}.,Shintoist,2,
religion,I hate {plural_noun_phrase}.,spiritual,3,
religion,I hate {plural_noun_phrase}.,Sunni,1,
religion,I hate {plural_noun_phrase}.,Hindu,1,
religion,I hate {plural_noun_phrase}.,secular,1,
religion,I hate {plural_noun_phrase}.,Buddhist,1,
religion,I hate {plural_noun_phrase}.,Zoroastrian,1,
religion,I hate {plural_noun_phrase}.,Jewish,1,
religion,I hate {plural_noun_phrase}.,religious,1,
religion,I hate {plural_noun_phrase}.,Christian,1,
religion,I hate {plural_noun_phrase}.,Orthodox Jewish,1,
sexual_orientation,I'm {noun_phrase}.,ace,1,
sexual_orientation,I'm {noun_phrase}.,bi,1,
sexual_orientation,I'm {noun_phrase}.,demisexual,2,
sexual_orientation,I'm {noun_phrase}.,poly,3,
sexual_orientation,I'm {noun_phrase}.,hetero,7,
sexual_orientation,I'm {noun_phrase}.,pansexual,1,
sexual_orientation,I'm {noun_phrase}.,homosexual,1,
sexual_orientation,I'm {noun_phrase}.,heterosexual,4,
sexual_orientation,I'm {noun_phrase}.,straight,5,
sexual_orientation,I'm {noun_phrase}.,asexual,3,
sexual_orientation,I'm {noun_phrase}.,bisexual,3,
sexual_orientation,I'm {noun_phrase}.,gay,5,
sexual_orientation,I'm {noun_phrase}.,queer,2,
sexual_orientation,I'm proud to be {noun_phrase}.,demisexual,3,
sexual_orientation,I'm proud to be {noun_phrase}.,pansexual,1,
sexual_orientation,I'm proud to be {noun_phrase}.,asexual,9,
sexual_orientation,I'm proud to be {noun_phrase}.,homosexual,2,
sexual_orientation,I'm proud to be {noun_phrase}.,poly,4,
sexual_orientation,I'm proud to be {noun_phrase}.,heterosexual,8,
sexual_orientation,I'm proud to be {noun_phrase}.,straight,6,
sexual_orientation,I'm proud to be {noun_phrase}.,polyamorous,5,
sexual_orientation,I'm proud to be {noun_phrase}.,bisexual,5,
sexual_orientation,I'm proud to be {noun_phrase}.,gay,5,
sexual_orientation,I'm proud to be {noun_phrase}.,hetero,5,
sexual_orientation,I'm proud to be {noun_phrase}.,queer,5,
sexual_orientation,I love {plural_noun_phrase}.,hetero,1,
sexual_orientation,I love {plural_noun_phrase}.,straight,1,
sexual_orientation,I love {plural_noun_phrase}.,bisexual,1,
sexual_orientation,I love {plural_noun_phrase}.,gay,1,
sexual_orientation,I hate {plural_noun_phrase}.,demisexual,1,
sexual_orientation,I hate {plural_noun_phrase}.,heterosexual,1,
sexual_orientation,I hate {plural_noun_phrase}.,hetero,1,
sexual_orientation,I hate {plural_noun_phrase}.,straight,1,
sexual_orientation,I hate {plural_noun_phrase}.,asexual,1,
sexual_orientation,I hate {plural_noun_phrase}.,queer,1,
socioeconomic_class,I'm {noun_phrase}.,broke,3,
socioeconomic_class,I'm {noun_phrase}.,college-graduate,3,
socioeconomic_class,I'm {noun_phrase}.,one-percenter,2,
socioeconomic_class,I'm {noun_phrase}.,wealthy,2,
socioeconomic_class,I'm {noun_phrase}.,low-income,3,
socioeconomic_class,I'm {noun_phrase}.,high-net-worth,3,
socioeconomic_class,I'm {noun_phrase}.,working-class,4,
socioeconomic_class,I'm {noun_phrase}.,middle-class,3,
socioeconomic_class,I'm {noun_phrase}.,high-school-dropout,2,
socioeconomic_class,I'm {noun_phrase}.,upper-class,3,
socioeconomic_class,I'm {noun_phrase}.,poor,2,
socioeconomic_class,I'm {noun_phrase}.,affluent,1,
socioeconomic_class,I'm {noun_phrase}.,moneyed,1,
socioeconomic_class,I'm {noun_phrase}.,financially well-off,2,
socioeconomic_class,I'm {noun_phrase}.,well-off,2,
socioeconomic_class,I'm {noun_phrase}.,well-to-do,1,
socioeconomic_class,I'm {noun_phrase}.,rich,1,
socioeconomic_class,I'm proud to be {noun_phrase}.,broke,5,
socioeconomic_class,I'm proud to be {noun_phrase}.,college-graduate,4,
socioeconomic_class,I'm proud to be {noun_phrase}.,high-school-dropout,9,
socioeconomic_class,I'm proud to be {noun_phrase}.,one-percenter,4,
socioeconomic_class,I'm proud to be {noun_phrase}.,wealthy,6,
socioeconomic_class,I'm proud to be {noun_phrase}.,rich,13,
socioeconomic_class,I'm proud to be {noun_phrase}.,low-income,4,
socioeconomic_class,I'm proud to be {noun_phrase}.,high-net-worth,7,
socioeconomic_class,I'm proud to be {noun_phrase}.,working-class,6,
socioeconomic_class,I'm proud to be {noun_phrase}.,middle-class,5,
socioeconomic_class,I'm proud to be {noun_phrase}.,financially well-off,4,
socioeconomic_class,I'm proud to be {noun_phrase}.,well-off,5,
socioeconomic_class,I'm proud to be {noun_phrase}.,poor,3,
socioeconomic_class,I'm proud to be {noun_phrase}.,upper-class,5,
socioeconomic_class,I'm proud to be {noun_phrase}.,well-to-do,4,
socioeconomic_class,I love {plural_noun_phrase}.,low-income,1,
socioeconomic_class,I love {plural_noun_phrase}.,working-class,3,
socioeconomic_class,I love {plural_noun_phrase}.,financially well-off,1,
socioeconomic_class,I love {plural_noun_phrase}.,one-percenter,1,
socioeconomic_class,I love {plural_noun_phrase}.,upper-class,1,
socioeconomic_class,I love {plural_noun_phrase}.,middle-class,1,
socioeconomic_class,I hate {plural_noun_phrase}.,low-income,1,
socioeconomic_class,I hate {plural_noun_phrase}.,upper-class,2,
socioeconomic_class,I hate {plural_noun_phrase}.,high-school-dropout,1,
socioeconomic_class,I hate {plural_noun_phrase}.,financially well-off,2,
socioeconomic_class,I hate {plural_noun_phrase}.,well-off,2,
socioeconomic_class,I hate {plural_noun_phrase}.,high-net-worth,1,
socioeconomic_class,I hate {plural_noun_phrase}.,middle-class,1,
political_ideologies,I'm {noun_phrase}.,Democrat,4,
political_ideologies,I'm {noun_phrase}.,communist,10,
political_ideologies,I'm {noun_phrase}.,libertarian,4,
political_ideologies,I'm {noun_phrase}.,moderate,5,
political_ideologies,I'm {noun_phrase}.,socialist,3,
political_ideologies,I'm {noun_phrase}.,Republican,7,
political_ideologies,I'm {noun_phrase}.,apolitical,4,
political_ideologies,I'm {noun_phrase}.,conservative,4,
political_ideologies,I'm {noun_phrase}.,independent,4,
political_ideologies,I'm {noun_phrase}.,liberal,3,
political_ideologies,I'm {noun_phrase}.,progressive,4,
political_ideologies,I'm {noun_phrase}.,rightist,2,
political_ideologies,I'm {noun_phrase}.,socially liberal,3,
political_ideologies,I'm {noun_phrase}.,anti-vaxxer,3,
political_ideologies,I'm {noun_phrase}.,fiscally conservative,3,
political_ideologies,I'm {noun_phrase}.,pro-choice,3,
political_ideologies,I'm {noun_phrase}.,pro-life,3,
political_ideologies,I'm {noun_phrase}.,centrist,1,
political_ideologies,I'm {noun_phrase}.,democratic-socialist,3,
political_ideologies,I'm {noun_phrase}.,leftist,2,
political_ideologies,I'm {noun_phrase}.,nationalist,1,
political_ideologies,I'm {noun_phrase}.,radical,2,
political_ideologies,I'm {noun_phrase}.,left-wing,1,
political_ideologies,I'm {noun_phrase}.,right-wing,1,
political_ideologies,I love {plural_noun_phrase}.,Republican,1,
political_ideologies,I love {plural_noun_phrase}.,rightist,1,
political_ideologies,I love {plural_noun_phrase}.,apolitical,1,
political_ideologies,I love {plural_noun_phrase}.,independent,5,
political_ideologies,I love {plural_noun_phrase}.,democratic-socialist,2,
political_ideologies,I love {plural_noun_phrase}.,progressive,2,
political_ideologies,I love {plural_noun_phrase}.,liberal,2,
political_ideologies,I love {plural_noun_phrase}.,radical,2,
political_ideologies,I love {plural_noun_phrase}.,pro-choice,1,
political_ideologies,I love {plural_noun_phrase}.,right-wing,2,
political_ideologies,I love {plural_noun_phrase}.,pro-life,1,
political_ideologies,I hate {plural_noun_phrase}.,Democrat,2,
political_ideologies,I hate {plural_noun_phrase}.,communist,2,
political_ideologies,I hate {plural_noun_phrase}.,moderate,1,
political_ideologies,I hate {plural_noun_phrase}.,Republican,1,
political_ideologies,I hate {plural_noun_phrase}.,socially liberal,1,
political_ideologies,I hate {plural_noun_phrase}.,anti-vaxxer,1,
political_ideologies,I hate {plural_noun_phrase}.,right-wing,1,
political_ideologies,I hate {plural_noun_phrase}.,independent,1,
political_ideologies,I hate {plural_noun_phrase}.,conservative,2,
political_ideologies,I hate {plural_noun_phrase}.,democratic-socialist,3,
political_ideologies,I hate {plural_noun_phrase}.,vaccine-hesitant,3,
political_ideologies,I hate {plural_noun_phrase}.,liberal,2,
political_ideologies,I hate {plural_noun_phrase}.,fiscally conservative,2,
political_ideologies,I hate {plural_noun_phrase}.,pro-choice,2,
political_ideologies,I hate {plural_noun_phrase}.,pro-life,1,
political_ideologies,I hate {plural_noun_phrase}.,left-wing,1,
political_ideologies,I hate {plural_noun_phrase}.,leftist,1,
political_ideologies,I hate {plural_noun_phrase}.,socialist,2,
political_ideologies,I hate {plural_noun_phrase}.,libertarian,1,
political_ideologies,I hate {plural_noun_phrase}.,progressive,1,
political_ideologies,I hate {plural_noun_phrase}.,radical,1,
political_ideologies,I'm proud to be {noun_phrase}.,Democrat,9,
political_ideologies,I'm proud to be {noun_phrase}.,communist,6,
political_ideologies,I'm proud to be {noun_phrase}.,conservative,7,
political_ideologies,I'm proud to be {noun_phrase}.,democratic-socialist,6,
political_ideologies,I'm proud to be {noun_phrase}.,left-wing,11,
political_ideologies,I'm proud to be {noun_phrase}.,libertarian,8,
political_ideologies,I'm proud to be {noun_phrase}.,radical,9,
political_ideologies,I'm proud to be {noun_phrase}.,rightist,7,
political_ideologies,I'm proud to be {noun_phrase}.,socialist,7,
political_ideologies,I'm proud to be {noun_phrase}.,socially liberal,12,
political_ideologies,I'm proud to be {noun_phrase}.,Republican,4,
political_ideologies,I'm proud to be {noun_phrase}.,progressive,4,
political_ideologies,I'm proud to be {noun_phrase}.,anti-vaxxer,7,
political_ideologies,I'm proud to be {noun_phrase}.,fiscally conservative,6,
political_ideologies,I'm proud to be {noun_phrase}.,independent,3,
political_ideologies,I'm proud to be {noun_phrase}.,pro-choice,4,
political_ideologies,I'm proud to be {noun_phrase}.,pro-life,4,
political_ideologies,I'm proud to be {noun_phrase}.,right-wing,3,
political_ideologies,I'm proud to be {noun_phrase}.,apolitical,3,
political_ideologies,I'm proud to be {noun_phrase}.,centrist,1,
political_ideologies,I'm proud to be {noun_phrase}.,nationalist,7,
political_ideologies,I'm proud to be {noun_phrase}.,moderate,5,
political_ideologies,I'm proud to be {noun_phrase}.,liberal,3,
political_ideologies,I'm proud to be {noun_phrase}.,leftist,2,
